model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
chronos_bolt_tiny,jena_weather/10T/long,7,0.9920337200164795,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,8,0.994941234588623,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,9,0.9975845813751221,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,solar/W/short,0,0.15665817260742188,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,1,0.164567232131958,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,2,0.16504669189453125,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,3,0.5927948951721191,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,4,0.19524765014648438,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,5,0.2031552791595459,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,6,0.15813446044921875,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,7,0.1633930206298828,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,8,0.1619713306427002,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,solar/W/short,9,0.1819307804107666,"('Energy',)","(1,)",8,W
chronos_bolt_tiny,bizitobs_application/10S/short,0,0.052425384521484375,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,1,0.05672168731689453,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,2,0.05848550796508789,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,3,0.05088233947753906,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,4,0.05732536315917969,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,5,0.0537114143371582,"('Web/CloudOps',)","(2,)",60,10S
